step_share,jump_ratio,step_over_gap,step_pos,path_over_gap,run,tier,prompt_id,seed,DR,Mmid,dino,clip,pix,abrupt,online
0.05142210051417351,10.511967658996582,0.26696863770484924,0.42857142857142855,5.191709995269775,R1,high,P16H,42,0.0695377439260482,0.1801801801801801,0.9719672799110411,0.4770284295082092,1.1666666269302368,False,True
0.04037472978234291,17.752487182617188,0.23032157123088837,0.16071428571428573,5.704597473144531,R1,high,P16H,43,0.2407561242580413,0.1531531531531531,0.9896607398986816,0.5373905897140503,1.0785634517669678,False,False
0.028483940288424492,3.118105411529541,0.1400403380393982,0.5267857142857143,4.91646671295166,R1,high,P16H,44,0.1320962011814117,0.2252252252252252,0.951047420501709,0.5082496404647827,1.2288278341293335,False,False
0.03671406954526901,16.098669052124023,0.268095999956131,0.24107142857142858,7.3022685050964355,R1,high,P17H,42,0.2310139536857605,0.1801801801801801,0.963796854019165,0.5440541505813599,0.8803357481956482,False,False
0.042134545743465424,28.339414596557617,0.3987988233566284,0.4017857142857143,9.464890480041504,R1,high,P17H,43,0.2129435688257217,0.1531531531531531,0.9756292104721068,0.531732439994812,0.8557096719741821,False,False
0.028226511552929878,4.618246555328369,0.27845072746276855,0.36607142857142855,9.86486530303955,R1,high,P17H,44,0.1112291142344474,0.2072072072072072,0.9588172435760498,0.566246747970581,0.8647288084030151,False,True
0.023870114237070084,2.6809399127960205,0.413122296333313,0.22321428571428573,17.30709457397461,R1,high,P18H,42,0.6306691765785217,0.4774774774774775,0.9581049084663392,0.3889907002449035,0.9473702907562256,False,False
0.03679948300123215,5.398674011230469,0.4724351465702057,0.33035714285714285,12.838092803955078,R1,high,P18H,43,0.498278796672821,0.4054054054054054,0.938462734222412,0.3792625069618225,1.0506864786148071,False,False
0.017319709062576294,1.6611719131469727,0.39300787448883057,0.4107142857142857,22.69136619567871,R1,high,P18H,44,0.634707510471344,0.4774774774774775,0.9677277207374572,0.4478463530540466,1.0280647277832031,False,False
0.01958579383790493,2.3770060539245605,0.49085769057273865,0.6071428571428571,25.06192398071289,R1,high,P19H,42,0.6490057110786438,0.4234234234234234,0.9637221693992616,0.5113089084625244,0.6614232063293457,False,False
0.04636796936392784,5.711332321166992,1.0055443048477173,0.7589285714285714,21.68618392944336,R1,high,P19H,43,0.7240613102912903,0.5765765765765766,0.979777455329895,0.5225080847740173,0.6658166646957397,False,False
0.015429346822202206,1.6122376918792725,0.39565372467041016,0.6428571428571429,25.642932891845703,R1,high,P19H,44,0.7135919332504272,0.2612612612612612,0.9636756777763368,0.4839175939559936,0.7019528150558472,False,False
0.03194621205329895,7.933490753173828,0.24712620675563812,0.44642857142857145,7.735697269439697,R1,high,P20H,42,0.1973133385181427,0.0990990990990991,1.0140897035598757,0.5486209392547607,1.576559066772461,False,False
0.04283361881971359,13.529008865356445,0.25128287076950073,0.35714285714285715,5.866487503051758,R1,high,P20H,43,0.4279608428478241,0.2162162162162162,1.029374599456787,0.5345819592475891,1.6008572578430176,False,False
0.07370017468929291,15.671027183532715,0.3960648775100708,0.21428571428571427,5.374001979827881,R1,high,P20H,44,0.1694928109645843,0.036036036036036,1.0341235399246216,0.5652387142181396,1.6135187149047852,False,False
0.044192224740982056,44.08076477050781,0.18264152109622955,0.2767857142857143,4.132887840270996,R1,high,P21H,42,0.0746936351060867,0.072072072072072,1.0002923011779783,0.6272400617599487,1.1314127445220947,False,True
0.036867089569568634,131.0703125,0.7154287695884705,0.26785714285714285,19.405620574951172,R1,high,P21H,43,0.0135028138756752,0.2522522522522522,1.003332257270813,0.6287878751754761,1.1034016609191897,False,True
0.026164740324020386,94.5085220336914,0.9055708646774292,0.24107142857142858,34.6103515625,R1,high,P21H,44,0.1429557055234909,0.3513513513513513,1.0289900302886963,0.6322095394134521,1.138692855834961,False,False
0.02660091407597065,3.1834447383880615,0.23264619708061218,0.5892857142857143,8.745797157287598,R1,high,P22H,42,0.4245811104774475,0.2072072072072072,0.9482151865959167,0.6033592820167542,0.8907825946807861,False,False
0.035195425152778625,6.372287273406982,0.3435802757740021,0.35714285714285715,9.76207160949707,R1,high,P22H,43,0.3233966529369354,0.2072072072072072,1.00128173828125,0.5269863605499268,0.9471622109413148,False,False
