space,group,key,s0,d_frames,rmse_fit,rmse_lerp,rmse_cut,rho_mean,rho_at_cross,nu_mean
PIX,S-PROBE:R1:high,probe__P30H__gas_transformation_1__s42,0.23500000000000001,48.0,0.007685020816243083,0.15620339049077198,0.1778827679081775,0.0499879764291668,0.08612491773569035,0.1384675779088324
PIX,S-PROBE:R2:high,probe_r2__P30H__s42,0.105,48.0,0.019382335846555136,0.22716204937366768,0.176125689373025,0.06236593597567301,0.09858993566833422,0.14291731124351462
PIX,S-PROBE:R3:high,probe_r3__P30H__s42,0.29,3.0,0.005181289666478915,0.33563414762184407,0.03855618804289983,0.06159233740955888,0.13856738133932542,0.06178302049176122
PIX,S-PROBE:R1:high,probe__P30H__gas_transformation_1__s43,0.105,64.0,0.02623717946146073,0.14519210877865033,0.20388611919966998,0.12970164726893915,0.1781840998255012,0.2181549219103909
PIX,S-PROBE:R2:high,probe_r2__P30H__s43,0.08,48.0,0.03781166735950162,0.21053729785647118,0.19268590746854597,0.17118541287024905,0.22591500521079652,0.244595386456983
PIX,S-PROBE:R3:high,probe_r3__P30H__s43,0.155,16.0,0.04450572514760648,0.31948593344439197,0.11765644389216785,0.17844183360501256,0.23564510258799656,0.20829114595014897
PIX,S-PROBE:R1:high,probe__P30H__gas_transformation_1__s44,0.21,48.0,0.01511115906578498,0.16528987185372848,0.1833224820529999,0.11792681653467686,0.22900450037799164,0.18083581386597655
PIX,S-PROBE:R2:high,probe_r2__P30H__s44,0.15,48.0,0.02411078313873567,0.17435683418989462,0.1950651382595178,0.15224561986683785,0.2566488599842117,0.219020384166556
PIX,S-PROBE:R3:high,probe_r3__P30H__s44,0.23500000000000001,16.0,0.03005059522989194,0.2800391207091471,0.10089514469009678,0.1634790697097149,0.31168962551310264,0.18157184470913296
PIX,S-PROBE:R1:inplace,probe__P01L__wireframe_7__s42,0.29,64.0,0.0373424263058203,0.14360278952024771,0.19590100457022336,0.3440280599662269,0.49746707217245156,0.3849705034945292
PIX,S-PROBE:R2:inplace,probe_r2__P01L__s42,0.13,80.0,0.034953407381127566,0.08299269090586153,0.2184717615334802,0.38798668488529703,0.5575927356705841,0.4351285460537477
PIX,S-PROBE:R3:inplace,probe_r3__P01L__s42,0.365,48.0,0.07088459946781243,0.15271210676853694,0.16916895617710115,0.38580619962370516,0.530668689982563,0.4163302485190249
PIX,S-PROBE:R1:inplace,probe__P01L__wireframe_7__s43,0.29,64.0,0.06225533780776151,0.12120953810533475,0.2166800131989461,0.26903149813333693,0.3853062929401132,0.33481500823076144
PIX,S-PROBE:R2:inplace,probe_r2__P01L__s43,0.0,104.0,0.07408660799633442,0.07408660799633442,0.27630849531594204,0.34813345553890507,0.4528811789372797,0.4329532327710405
PIX,S-PROBE:R3:inplace,probe_r3__P01L__s43,0.005,80.0,0.06640219018519217,0.11200316675803826,0.28010041447083084,0.3560828167742995,0.4724915346690456,0.43949808149060526
PIX,S-PROBE:R1:inplace,probe__P01L__wireframe_7__s44,0.17500000000000002,24.0,0.06702109714435361,0.2588397606086597,0.11644096731934955,0.3969365038291836,1.112750242492714,0.40918091914712146
PIX,S-PROBE:R2:inplace,probe_r2__P01L__s44,0.215,3.0,0.0480517236200729,0.35385185063732705,0.05963873307306068,0.371560368749334,0.9240737288533922,0.3742192740822605
PIX,S-PROBE:R3:inplace,probe_r3__P01L__s44,0.23,3.0,0.04251990253511226,0.344641871653917,0.05612444486736042,0.35885014768607976,0.9652861984172075,0.3625836818537679
PIX,S-PROBE:R1:inplace,probe__P06L__explosion_0__s42,0.025,80.0,0.047823658075370305,0.09615556825653777,0.2593314270787306,0.3266233687760832,0.3404307905713106,0.4121979883589364
PIX,S-PROBE:R2:inplace,probe_r2__P06L__s42,0.26,48.0,0.05542870487399375,0.13023759884026018,0.18996051870896138,0.2875893824402525,0.274430897466548,0.34092517434438496
PIX,S-PROBE:R3:inplace,probe_r3__P06L__s42,0.41000000000000003,32.0,0.07569681451461484,0.16098277388933083,0.1609661906767309,0.32291124364153617,0.29691459819530436,0.35870078898998153
PIX,S-PROBE:R1:inplace,probe__P06L__explosion_0__s43,0.01,104.0,0.08122909997094348,0.08169887353931833,0.33352413218736626,0.6631488139736831,0.744880509939806,0.7409113861075549
PIX,S-PROBE:R2:inplace,probe_r2__P06L__s43,0.05,80.0,0.06986755053385324,0.07459619977287811,0.29327459604235523,0.5743057322806306,0.8391980520616545,0.6351749682771981
PIX,S-PROBE:R3:inplace,probe_r3__P06L__s43,0.0,104.0,0.08252584950365836,0.08252584950365836,0.3124732088744478,0.572929050827813,0.8105088066160058,0.6400900691971456
PIX,S-PROBE:R1:inplace,probe__P06L__explosion_0__s44,0.075,48.0,0.061290784126548405,0.25236998394256865,0.19602382238244487,0.3744706609291616,0.6104568376179809,0.4037336391722555
PIX,S-PROBE:R2:inplace,probe_r2__P06L__s44,0.105,32.0,0.08213629775978652,0.3123776744615597,0.1481959471464645,0.3473276649779231,1.2063949786569115,0.3601131842388141
PIX,S-PROBE:R3:inplace,probe_r3__P06L__s44,0.125,32.0,0.06430744782243125,0.29196302298340754,0.15541645712999166,0.34660074886905873,1.0011095727890036,0.3635618550917995
PIX,S-PROBE:R1:inplace,probe__P09L__point_cloud_0__s42,0.0,48.0,0.17954785909927454,0.2694160218287856,0.2591088258242243,0.4492341591124172,0.7937455990954464,0.5079992213938457
PIX,S-PROBE:R2:inplace,probe_r2__P09L__s42,0.0,24.0,0.12469491773022534,0.3660395364192548,0.16524359489563023,0.2960695367572926,0.49471784231098315,0.32760943857407077
PIX,S-PROBE:R3:inplace,probe_r3__P09L__s42,0.0,24.0,0.12067868157579334,0.36953783451111444,0.16484980022803905,0.3025110630673538,0.5040555470419538,0.3338333043937079
PIX,S-PROBE:R1:inplace,probe__P09L__point_cloud_0__s43,0.03,16.0,0.17450249844438423,0.3310701546500708,0.18811466422363352,0.5499686521886289,0.793772104569157,0.5801563846625556
PIX,S-PROBE:R2:inplace,probe_r2__P09L__s43,0.045,16.0,0.15550169453993007,0.33753204388083136,0.16533786238295603,0.48415259301331187,0.6591227839609529,0.5091126851183106
PIX,S-PROBE:R3:inplace,probe_r3__P09L__s43,0.0,32.0,0.15722280906930705,0.31891054598627655,0.1831675493076759,0.48542582902877085,0.7259279321604739,0.5148829183577189
PIX,S-PROBE:R1:inplace,probe__P09L__point_cloud_0__s44,0.09,2.0,0.09632475022922456,0.4114694995684559,0.09794065698744923,0.3828465890076718,0.4171341505338246,0.39547048725221307
PIX,S-PROBE:R2:inplace,probe_r2__P09L__s44,0.1,3.0,0.09590840914873465,0.3922966545385179,0.09835120962145025,0.3666460020225798,0.5443004532943815,0.3788217370559567
PIX,S-PROBE:R3:inplace,probe_r3__P09L__s44,0.05,8.0,0.10334718792735187,0.41061892297727154,0.12139286406669245,0.3933357484939712,0.6542354061382115,0.40880634924110537
PIX,S-PROBE:R1:inplace,probe__P10L__monstrosity_0__s42,0.015,64.0,0.041127537032445885,0.20970309074079166,0.19103016425936506,0.309772646418505,0.4244371813156433,0.354949597483697
PIX,S-PROBE:R2:inplace,probe_r2__P10L__s42,0.115,64.0,0.0384013425173755,0.13560076705271432,0.22072720019567701,0.2624042561711518,0.3799183843852713,0.3256848835614802
PIX,S-PROBE:R3:inplace,probe_r3__P10L__s42,0.24,64.0,0.13546451940196919,0.16106626798267448,0.17810710938551066,0.2849243182582043,0.3166662198567495,0.3293211591447073
PIX,S-PROBE:R1:inplace,probe__P10L__monstrosity_0__s43,0.0,64.0,0.03862197989673156,0.22916964493621086,0.20312153603463676,0.25138495623340296,0.3441090601114164,0.31007399770507277
PIX,S-PROBE:R2:inplace,probe_r2__P10L__s43,0.0,80.0,0.04363509190412162,0.1560323540209731,0.25389633713413085,0.2691583653406769,0.40687971822556224,0.3466469103742085
PIX,S-PROBE:R3:inplace,probe_r3__P10L__s43,0.0,80.0,0.042158310708004465,0.15418253107046792,0.25407175403806315,0.26821303750202835,0.4104925626751094,0.3455173057025707
PIX,S-PROBE:R1:inplace,probe__P10L__monstrosity_0__s44,0.01,64.0,0.08401238939080138,0.20385188311530478,0.1984487498123877,0.45018713738823807,0.7204006603238216,0.4821964901064084
PIX,S-PROBE:R2:inplace,probe_r2__P10L__s44,0.015,80.0,0.04763112203538389,0.12490191640836337,0.22766573396888895,0.3383200350603777,0.4886193882600317,0.3946249586370796
PIX,S-PROBE:R3:inplace,probe_r3__P10L__s44,0.245,64.0,0.0658965695805175,0.10432179032473478,0.2141654628223892,0.31829748228138877,0.38173187398076286,0.37535853384483236
PIX,S-PROBE:R1:inplace,probe__P11L__water_element_3__s42,0.2,64.0,0.03883578663636016,0.09655570876410474,0.224069651334791,0.2073648970817599,0.30445174339563885,0.28673110093871185
PIX,S-PROBE:R2:inplace,probe_r2__P11L__s42,0.275,32.0,0.04379677030532299,0.17549961681302315,0.16645093086517204,0.22257972513527322,0.34356042395538977,0.2588955559416573
PIX,S-PROBE:R3:inplace,probe_r3__P11L__s42,0.16,48.0,0.030928866822859596,0.19291080591819185,0.16181897691183458,0.15010181807511755,0.19700487217584747,0.2032856304584669
PIX,S-PROBE:R1:inplace,probe__P11L__water_element_3__s43,0.16,48.0,0.01974309006289501,0.18657095889238895,0.1782270893854603,0.17255826983204045,0.28047755588740775,0.22348901517339848
PIX,S-PROBE:R2:inplace,probe_r2__P11L__s43,0.355,24.0,0.02589761837229962,0.21540748408170263,0.11173899895299265,0.1604648927038251,0.26451059140936367,0.1843383561856363
PIX,S-PROBE:R3:inplace,probe_r3__P11L__s43,0.18,48.0,0.03780381270037134,0.19097068019673052,0.1621794831388542,0.1679528286343033,0.28519936299224985,0.2097588027278198
PIX,S-PROBE:R1:inplace,probe__P11L__water_element_3__s44,0.25,32.0,0.06934146302704965,0.18603543065194833,0.13797336833198803,0.22776787273107274,0.36248941470145907,0.259386885772562
PIX,S-PROBE:R2:inplace,probe_r2__P11L__s44,0.28500000000000003,24.0,0.03410710636831325,0.22764281045786147,0.11952117462879341,0.2082287744985295,0.3480439751485471,0.22915802424342308
PIX,S-PROBE:R3:inplace,probe_r3__P11L__s44,0.295,12.0,0.04790188423262859,0.26756889952130886,0.09163931250425927,0.2427649262372376,0.4475286537418047,0.25314403079437076
PIX,S-PROBE:R1:inplace,probe__P14L__fire_element_2__s42,0.155,48.0,0.025308096818894184,0.17630433083423103,0.19801972710318966,0.13558159145701662,0.3104909288899195,0.20781125296073985
PIX,S-PROBE:R2:inplace,probe_r2__P14L__s42,0.15,48.0,0.0490195205834157,0.1805342154854937,0.20994911587020942,0.19808629772828734,0.31646679249426585,0.2511111103842184
PIX,S-PROBE:R3:inplace,probe_r3__P14L__s42,0.165,48.0,0.04212092494425051,0.1739862014511644,0.20942599655697652,0.2076130983096189,0.47936712172189083,0.2576632555133594
PIX,S-PROBE:R1:inplace,probe__P14L__fire_element_2__s43,0.09,32.0,0.05083728820305718,0.2868237382235925,0.14914634366311183,0.21435174307035068,0.2872330832211271,0.24944954279321288
PIX,S-PROBE:R2:inplace,probe_r2__P14L__s43,0.095,24.0,0.03346039954757809,0.3423978675326579,0.10929043738936582,0.1941123605137797,0.352242806888168,0.21678229453109785
PIX,S-PROBE:R3:inplace,probe_r3__P14L__s43,0.11,16.0,0.03643464897603761,0.36698292627418283,0.09604712794118304,0.19661528682558535,0.45489013998221345,0.21045117305974753
PIX,S-PROBE:R1:inplace,probe__P14L__fire_element_2__s44,0.01,64.0,0.06065216516911345,0.20155968251081216,0.19636686186813257,0.26234291606275373,0.25040279082728006,0.3322382056257618
PIX,S-PROBE:R2:inplace,probe_r2__P14L__s44,0.055,48.0,0.049518756117030736,0.2465705452463724,0.1850479154724553,0.24634825115401326,0.29943980241878393,0.29951172220932076
PIX,S-PROBE:R3:inplace,probe_r3__P14L__s44,0.115,48.0,0.03425913550977006,0.19427110787868881,0.1953808437056436,0.22365375929525894,0.23646650030276067,0.28833717720828084
PIX,S-PROBE:R1:inplace,probe__P17L__color_rain_0__s42,0.055,104.0,0.06265307473456128,0.08262296091165361,0.2602267670127224,0.6040589126353784,1.1984136032464885,0.6494352207616545
PIX,S-PROBE:R2:inplace,probe_r2__P17L__s42,0.245,64.0,0.07364682805160648,0.1236066233078206,0.20589139393193595,0.5588394326535286,1.260434879979286,0.583211658505477
PIX,S-PROBE:R3:inplace,probe_r3__P17L__s42,0.36,48.0,0.06192869216320759,0.14901521378637453,0.18793372836525035,0.38100636480809985,0.8155311886521058,0.4102767612717958
PIX,S-PROBE:R1:inplace,probe__P17L__color_rain_0__s43,0.125,80.0,0.03093211228553994,0.07171972779050292,0.22948376135744114,0.384717850232903,0.6180439412523018,0.4343003535219169
PIX,S-PROBE:R2:inplace,probe_r2__P17L__s43,0.185,64.0,0.040154225123310225,0.09863605289142545,0.23648663546614523,0.33281927422757696,0.6191463875649095,0.3832231489215885
PIX,S-PROBE:R3:inplace,probe_r3__P17L__s43,0.185,64.0,0.03863406307854739,0.10297213957159382,0.23568381057314142,0.329705623207781,0.61802150842387,0.3793902244218962
PIX,S-PROBE:R1:inplace,probe__P17L__color_rain_0__s44,0.125,48.0,0.09199950403338786,0.19247675479266935,0.16450624181962584,0.395914846049303,0.5810837617043231,0.42023391275569144
PIX,S-PROBE:R2:inplace,probe_r2__P17L__s44,0.165,32.0,0.061617817985101964,0.23511320923910825,0.15406493936885823,0.3390359583764865,0.43318944057727915,0.35700044435123685
PIX,S-PROBE:R3:inplace,probe_r3__P17L__s44,0.22,24.0,0.06409098210662278,0.23903924324167766,0.11549664179175456,0.3028459831716619,0.47791464727286015,0.3160670680986263
PIX,S-PROBE:R1:inplace,probe__P19L__earth_element_4__s42,0.165,64.0,0.08159415786513083,0.11872793881151698,0.25747546135004484,0.4124801432598875,0.9387728976051241,0.454712393265612
PIX,S-PROBE:R2:inplace,probe_r2__P19L__s42,0.225,64.0,0.09465179095524401,0.13975050414548665,0.2263956256672345,0.42279478273476234,0.7630703050449908,0.45317976631954865
PIX,S-PROBE:R3:inplace,probe_r3__P19L__s42,0.315,48.0,0.05697153648586796,0.15653645018488957,0.2132577030533001,0.301253082468525,0.7943455809893183,0.3337869962403045
PIX,S-PROBE:R1:inplace,probe__P19L__earth_element_4__s43,0.115,48.0,0.0607183211311807,0.20089735111703838,0.17314991603484675,0.258228127084642,0.49454637060503465,0.29197662741594693
PIX,S-PROBE:R2:inplace,probe_r2__P19L__s43,0.155,48.0,0.05205123420760778,0.1758388777761149,0.1616776940224408,0.31473548198429085,0.6235902441322257,0.3413298200952988
PIX,S-PROBE:R3:inplace,probe_r3__P19L__s43,0.15,48.0,0.059664191782225845,0.18282521227755769,0.1569869765792846,0.2903950781395982,0.5748420766866948,0.3177449258105592
PIX,S-PROBE:R1:inplace,probe__P19L__earth_element_4__s44,0.035,48.0,0.05642332738811963,0.24953929093565022,0.19413650335163873,0.29746526491390685,0.543382022636298,0.33896216982308214
PIX,S-PROBE:R2:inplace,probe_r2__P19L__s44,0.04,48.0,0.0503704372022864,0.25757214462269495,0.18252426399157096,0.3273522899191423,0.6672952071264459,0.35968028898577886
PIX,S-PROBE:R3:inplace,probe_r3__P19L__s44,0.045,48.0,0.05480966458763744,0.2593046765009075,0.17874235973618824,0.32121954272376646,0.6864753469210593,0.35168763271565534
PIX,S-PROBE:R1:inplace,probe__P23L__glitch_1__s42,0.085,32.0,0.05075489419544279,0.29937355285652933,0.14378833447511968,0.1902366973287453,0.2058708780820975,0.23320082947261017
PIX,S-PROBE:R2:inplace,probe_r2__P23L__s42,0.12,32.0,0.040054305135860814,0.289865891925445,0.16081022651646026,0.13464929284471797,0.21050546449885643,0.18068623931107367
PIX,S-PROBE:R3:inplace,probe_r3__P23L__s42,0.34500000000000003,8.0,0.049713977927328803,0.259713081447091,0.06278367795112222,0.14681631174395332,0.20721809031466476,0.1592251718988061
PIX,S-PROBE:R1:inplace,probe__P23L__glitch_1__s43,0.05,32.0,0.06248806221195346,0.32171469238947314,0.15547438007884762,0.19397680177375212,0.2761192962949802,0.23367283810555395
PIX,S-PROBE:R2:inplace,probe_r2__P23L__s43,0.045,48.0,0.05478387714499925,0.25783348983954313,0.19095654698364697,0.18772229986778957,0.3119653405105381,0.24378598167862087
PIX,S-PROBE:R3:inplace,probe_r3__P23L__s43,0.1,48.0,0.04579720903436342,0.21411644469731336,0.21546956493102568,0.18325740183587677,0.3384787968741341,0.24821352311764883
PIX,S-PROBE:R1:inplace,probe__P23L__glitch_1__s44,0.135,48.0,0.035095360210750326,0.20593388489799458,0.15726662448420708,0.15206630502587276,0.22641139172665284,0.20078816732123822
PIX,S-PROBE:R2:inplace,probe_r2__P23L__s44,0.23500000000000001,32.0,0.0452189423881912,0.2193937117993933,0.12657458176909667,0.14028574604265331,0.22059110811290975,0.17551295916377893
PIX,S-PROBE:R3:inplace,probe_r3__P23L__s44,0.28,32.0,0.031776860848605856,0.1852515854802602,0.16366581427494692,0.1429020130765927,0.2278864047902686,0.1899614352692261
PIX,S-PROBE:R1:inplace,probe__P28L__animalization_0__s42,0.085,64.0,0.041652076864746895,0.14461087785593532,0.2088687348225693,0.3436945901018821,0.44153658258485246,0.3963956270615555
PIX,S-PROBE:R2:inplace,probe_r2__P28L__s42,0.015,80.0,0.0246906175989969,0.1163511229568397,0.25256842309506566,0.34271599232485056,0.31060961224717953,0.4261573028723241
PIX,S-PROBE:R3:inplace,probe_r3__P28L__s42,0.02,64.0,0.03891058997501551,0.20677781305503692,0.20448006964985393,0.30158953472788175,0.2837735483258754,0.363610969530021
PIX,S-PROBE:R1:inplace,probe__P28L__animalization_0__s43,0.03,48.0,0.03361143613422997,0.2641151293224841,0.19606287576896192,0.26672635821462615,0.2763007556706084,0.3230688910688362
PIX,S-PROBE:R2:inplace,probe_r2__P28L__s43,0.08,32.0,0.03301826790397301,0.32060500407419984,0.1542213427831118,0.287508290152822,0.4240919657883726,0.31589716217978986
PIX,S-PROBE:R3:inplace,probe_r3__P28L__s43,0.07,16.0,0.02934265811499335,0.40511782441312094,0.11644060848778613,0.2550956111997686,0.32733622266691764,0.2682005445334615
PIX,S-PROBE:R1:inplace,probe__P28L__animalization_0__s44,0.295,8.0,0.03428887191850784,0.3183343771841203,0.07415431100224786,0.28179867908654777,0.28812813085944666,0.2874446849022889
PIX,S-PROBE:R2:inplace,probe_r2__P28L__s44,0.29,16.0,0.0701038859759555,0.29599801341707943,0.1083448202087897,0.3534659194525541,0.47823458951801434,0.36753645552389363
PIX,S-PROBE:R3:inplace,probe_r3__P28L__s44,0.31,8.0,0.0344085403252696,0.3011794667678579,0.07886145601437243,0.21299216186724862,0.3117729155165169,0.22146478676218984
DINO,S-PROBE:R1:high,probe__P01H__wireframe_7__s42,0.02,64.0,0.08790165151265021,0.2278429364983969,0.20453597383592378,0.40889161809637603,0.7799955690437373,0.4371848128519059
DINO,S-PROBE:R2:high,probe_r2__P01H__s42,0.005,64.0,0.07004076558373097,0.2236149011758325,0.24796583421873758,0.434539566435468,0.8591131718845061,0.47366328211079595
DINO,S-PROBE:R3:high,probe_r3__P01H__s42,0.2,16.0,0.033036624142512024,0.3130960551327744,0.09574667055314068,0.22088368218440255,0.5333829202115307,0.23165037223782292
DINO,S-PROBE:R1:high,probe__P01H__wireframe_7__s43,0.005,64.0,0.0964749705634573,0.2132469528498716,0.28611172015463493,0.4736668382262515,0.8378597742206102,0.5255100115319729
DINO,S-PROBE:R2:high,probe_r2__P01H__s43,0.0,64.0,0.08424753530418233,0.23851721501047554,0.25489633077804114,0.41474531476167026,0.8059189019226661,0.45898803040198816
DINO,S-PROBE:R3:high,probe_r3__P01H__s43,0.04,12.0,0.049290448663155066,0.4503106890288757,0.08698667871821948,0.25119873790330205,0.5562142862279208,0.2581764133885996
DINO,S-PROBE:R1:high,probe__P01H__wireframe_7__s44,0.03,64.0,0.08243375458385577,0.19937187916488058,0.22182327129016588,0.4123937929593237,0.3970031064496465,0.44876083971048214
DINO,S-PROBE:R2:high,probe_r2__P01H__s44,0.05,64.0,0.0835089158296902,0.19295886002002202,0.20387815252225444,0.3892922830079703,0.8251441609117887,0.4217281186737335
DINO,S-PROBE:R3:high,probe_r3__P01H__s44,0.155,24.0,0.05063445849680143,0.29339028509198006,0.110490653306015,0.2804007784641323,0.598221571129677,0.29589843332053123
DINO,S-PROBE:R1:high,probe__P02H__super_fast_run_10__s42,0.165,3.0,0.07025583977678122,0.35571330650098254,0.07181532687611776,0.29626608967530055,0.4902671977803659,0.30248706544645143
DINO,S-PROBE:R2:high,probe_r2__P02H__s42,0.17500000000000002,2.0,0.052719082978162995,0.3736863666329284,0.05318014092050976,0.23117841227764735,0.4430252594422747,0.2357453423348144
DINO,S-PROBE:R3:high,probe_r3__P02H__s42,0.17,1.0,0.030845262646793895,0.39783713331932075,0.030861742371807166,0.22435396876460267,0.3514027124038906,0.22639313157709742
DINO,S-PROBE:R1:high,probe__P02H__super_fast_run_10__s43,0.04,32.0,0.035001199151750775,0.3521690886907393,0.1426461954416665,0.32858457678076614,0.793001228729212,0.3451211033205497
DINO,S-PROBE:R2:high,probe_r2__P02H__s43,0.07,16.0,0.03319051298889842,0.4086205741806262,0.09656898605569574,0.2498841121025436,0.6975553848951275,0.2594289322326288
DINO,S-PROBE:R3:high,probe_r3__P02H__s43,0.095,8.0,0.034478961215640196,0.43046289926364223,0.07730473782992336,0.21518827966332338,0.7109134072366082,0.22246017967997284
DINO,S-PROBE:R1:high,probe__P02H__super_fast_run_10__s44,0.005,48.0,0.04626263843252066,0.29661887150578503,0.1678485220602602,0.318390037107817,0.6778820820317893,0.34480237212657167
DINO,S-PROBE:R2:high,probe_r2__P02H__s44,0.0,32.0,0.08321298476368037,0.3496878018386604,0.18826443523353395,0.3358500719096658,0.6629470767582144,0.3687419022222879
DINO,S-PROBE:R3:high,probe_r3__P02H__s44,0.13,24.0,0.06237110730611353,0.31138727662084364,0.15317626634128634,0.2758455780621615,0.8042094081683175,0.294892513731003
DINO,S-PROBE:R1:high,probe__P03H__portal_1__s42,0.045,80.0,0.08669040691352078,0.09629250919014042,0.3034782204460197,0.6221969139132075,0.8845456425411857,0.6789693826410815
DINO,S-PROBE:R2:high,probe_r2__P03H__s42,0.065,80.0,0.048890935529207445,0.06985012121887724,0.2742403429849144,0.5808393138355467,0.8918502879083153,0.6290904354876714
DINO,S-PROBE:R3:high,probe_r3__P03H__s42,0.26,8.0,0.059915438007573076,0.2796280999521719,0.07019748778546303,0.2833169409464839,0.5803502783519661,0.29227567806838506
DINO,S-PROBE:R1:high,probe__P03H__portal_1__s43,0.04,80.0,0.06720146213600513,0.11933791074094492,0.2681495724316576,0.6102026461457125,1.0400325573986313,0.648954871573258
DINO,S-PROBE:R2:high,probe_r2__P03H__s43,0.055,80.0,0.06025729456519244,0.10642694493635628,0.26374814204075125,0.6008747947757953,1.0343237047376788,0.6388831927366766
DINO,S-PROBE:R3:high,probe_r3__P03H__s43,0.5700000000000001,8.0,0.03169775724166687,0.26839080280368405,0.06817098688663853,0.21636418399784568,0.658839336832284,0.22169711013792667
DINO,S-PROBE:R1:high,probe__P03H__portal_1__s44,0.0,104.0,0.1153152547813031,0.1153152547813031,0.2933836842859008,0.651639533720774,0.9356211838877295,0.7005885192196873
DINO,S-PROBE:R2:high,probe_r2__P03H__s44,0.105,80.0,0.06288107011833492,0.08303787310430608,0.27426670880384585,0.5566033288330957,0.9642009631507332,0.6008876553452813
DINO,S-PROBE:R3:high,probe_r3__P03H__s44,0.425,12.0,0.05785305404523042,0.21428150878192184,0.09450758556539157,0.24591222239817026,0.799687225158471,0.25558685108775453
DINO,S-PROBE:R1:high,probe__P04H__portal_10__s42,0.0,48.0,0.14277750745764112,0.26720240415384333,0.21378221423784388,0.5453198918951117,0.590151403591181,0.5818574150319562
DINO,S-PROBE:R2:high,probe_r2__P04H__s42,0.0,32.0,0.10305127988950555,0.3572951356702705,0.2122484633650598,0.5339402351672689,0.806445181154784,0.5662521049313003
DINO,S-PROBE:R3:high,probe_r3__P04H__s42,0.0,32.0,0.13926911714934104,0.3412539640986818,0.24803694486464553,0.5701396771092953,0.8898833096087995,0.6102227896743632
DINO,S-PROBE:R1:high,probe__P04H__portal_10__s43,0.0,80.0,0.09503796096624857,0.1511776288050284,0.24859476220501472,0.5876719909146363,0.7702256554283322,0.6285928956826057
DINO,S-PROBE:R2:high,probe_r2__P04H__s43,0.0,80.0,0.17458663774228758,0.1902848026661245,0.31739765417841154,0.47932033524138384,0.60542323152982,0.555681865047731
DINO,S-PROBE:R3:high,probe_r3__P04H__s43,0.0,64.0,0.18970048130559866,0.2681999483309847,0.2445231636395821,0.4728041001506945,0.6513438696283372,0.5258123712041644
DINO,S-PROBE:R1:high,probe__P04H__portal_10__s44,0.0,80.0,0.13029829297295614,0.15911893387635798,0.28512247852316713,0.5480038256254534,0.6291574395741388,0.606905129664749
DINO,S-PROBE:R2:high,probe_r2__P04H__s44,0.0,80.0,0.14706828183818568,0.20158603057831048,0.2939220287799591,0.4888348647658561,0.6137789395866465,0.552123505754687
DINO,S-PROBE:R3:high,probe_r3__P04H__s44,0.0,80.0,0.2133014491653688,0.23583098700945435,0.2652360581547621,0.5254125973390813,0.7451372054404146,0.5688142414723564
DINO,S-PROBE:R1:high,probe__P05H__explosion_1__s42,0.03,80.0,0.10688223252532415,0.1430885987435857,0.290893279007624,0.5079951257026725,0.8045443369968844,0.5599214165201536
DINO,S-PROBE:R2:high,probe_r2__P05H__s42,0.0,80.0,0.0791692934807051,0.15459198399994378,0.2739974111079769,0.4696555312759628,0.7870202558580697,0.5182279330931838
DINO,S-PROBE:R3:high,probe_r3__P05H__s42,0.37,8.0,0.04784886100493176,0.24977330177740545,0.08895280830458972,0.23778917790484716,0.5020331140675401,0.24569373124321647
DINO,S-PROBE:R1:high,probe__P05H__explosion_1__s43,0.0,80.0,0.11125747518122654,0.1869914429506419,0.29988014554371234,0.5098119430587371,0.8690577890706512,0.5651472574141251
DINO,S-PROBE:R2:high,probe_r2__P05H__s43,0.0,80.0,0.11017242856133924,0.1930047027221212,0.30349156557063,0.4940069551120699,0.8585693937888875,0.5497866215152836
DINO,S-PROBE:R3:high,probe_r3__P05H__s43,0.23,8.0,0.02892533382980709,0.3419006205748845,0.0638110777608015,0.15507759537830337,0.21336702176507005,0.16073773639855607
DINO,S-PROBE:R1:high,probe__P05H__explosion_1__s44,0.005,80.0,0.12085229148684695,0.15479539778669613,0.315634671905347,0.5509154525813355,0.8758503371141865,0.6126190487094972
DINO,S-PROBE:R2:high,probe_r2__P05H__s44,0.015,64.0,0.09907769298387648,0.2220721874772019,0.2780422084564445,0.4152460217786674,0.861525565211067,0.46254800981572114
DINO,S-PROBE:R3:high,probe_r3__P05H__s44,0.22,12.0,0.03371735004196343,0.3309930476037126,0.0888796814341746,0.17645223923496367,0.8540179308094038,0.18412328689971283
DINO,S-PROBE:R1:high,probe__P06H__explosion_0__s42,0.015,32.0,0.13663646552137937,0.289928443767852,0.18798748628955342,0.4653297995404364,0.7232841418527983,0.49643095411813143
DINO,S-PROBE:R2:high,probe_r2__P06H__s42,0.0,3.0,0.17633321306568267,0.3859614489870656,0.17948313357371629,0.4956072814841206,0.6500422690299457,0.5214829344841964
DINO,S-PROBE:R3:high,probe_r3__P06H__s42,0.07,2.0,0.03913512720905625,0.47034122673428463,0.04051639122826022,0.23860119568743007,0.29930283875553,0.2412307568186038
DINO,S-PROBE:R1:high,probe__P06H__explosion_0__s43,0.115,24.0,0.04616391507599949,0.3267197037972051,0.12328308462533995,0.2940204029283094,0.4389470652913244,0.3083336753024933
DINO,S-PROBE:R2:high,probe_r2__P06H__s43,0.2,12.0,0.03590574153130681,0.3289769206413746,0.08261408779811713,0.2551616303100379,0.4914007640834246,0.26356162274017736
