clip_id,group,cls,path,a_idx,b_idx,gini,offline,DR,gap_rel
dualforce_dcg_w6|05_effect_v3__dai|f5dcc954ee,GEN:dualforce_dcg_w6:v3:effect:both,shadow_smoke_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__shadow_smoke_0__ref_display_transition_2__s42.mp4,8,113,0.4884949137519963,0.868129453229674,0.9717647265850372,0.5585518296398232
dualforce_dcg_w6|05_effect_v3__dai|cde1c3bd7f,GEN:dualforce_dcg_w6:v3:effect:both,shadow_smoke_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__shadow_smoke_0__ref_display_transition_2__s43.mp4,8,113,0.4615682051060923,0.7777941071034866,0.8237735550238836,0.5554466016266598
dualforce_dcg_w6|05_effect_v3__dai|88ca8c6c60,GEN:dualforce_dcg_w6:v3:effect:start,polygon_8,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__polygon_8__ref_luminous_gaze_0__s43.mp4,8,120,0.5930696765155814,0.2750683689428247,0.2660234557050078,1.4255578041386108
dualforce_dcg_w6|05_effect_v3__dai|a67a942193,GEN:dualforce_dcg_w6:v3:effect:start,polygon_8,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__polygon_8__ref_x_ray_1__s42.mp4,8,120,0.7003450630054566,0.6340944750876013,0.7103093136241297,0.4818944003057301
dualforce_dcg_w6|05_effect_v3__dai|88d8237aed,GEN:dualforce_dcg_w6:v3:effect:start,polygon_8,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__polygon_8__ref_x_ray_1__s43.mp4,8,120,0.7537277346024291,0.4490793855556001,0.5171679002762142,0.5272558674577288
dualforce_dcg_w6|05_effect_v3__dai|e91538dfe7,GEN:dualforce_dcg_w6:v3:effect:start,super_fast_run_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__super_fast_run_3__ref_monstrosity_0__s43.mp4,8,120,0.5037476716274834,1.010655995028063,0.997278536636764,0.6840096623503858
dualforce_dcg_w6|05_effect_v3__dai|311307f9ce,GEN:dualforce_dcg_w6:v3:effect:both,water_bending_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__water_bending_3__ref_firelava_0__s43.mp4,8,113,0.4025046848638918,0.963414049188443,1.0695197899379325,0.6975795107407179
dualforce_dcg_w6|05_effect_v3__dai|6173cbfcf7,GEN:dualforce_dcg_w6:v3:effect:both,hero_flight_6,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__hero_flight_6__ref_display_transition_1__s43.mp4,8,113,0.4414114316815571,0.8358701300346165,0.8895976081208721,0.7172281915592204
dualforce_dcg_w6|05_effect_v3__dai|ac39388db9,GEN:dualforce_dcg_w6:v3:effect:both,hero_flight_6,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__hero_flight_6__ref_melt_transition_3__s42.mp4,8,113,0.4553724400622274,0.726675081490392,0.7443511477554812,0.7137366500887122
dualforce_dcg_w6|05_effect_v3__dai|e3705b9cc7,GEN:dualforce_dcg_w6:v3:effect:both,hero_flight_6,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__hero_flight_6__ref_melt_transition_3__s43.mp4,8,113,0.428052502903099,0.7893637515265396,0.7767399027409195,0.7094836947884348
dualforce_dcg_w6|05_effect_v3__dai|19abd228d4,GEN:dualforce_dcg_w6:v3:effect:start,polygon_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__polygon_4__ref_luminous_gaze_0__s43.mp4,8,120,0.4723054964119526,0.4226894319969078,0.4838502500885915,1.2921179800452711
dualforce_dcg_w6|05_effect_v3__dai|294dd4ad5c,GEN:dualforce_dcg_w6:v3:effect:start,polygon_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__polygon_4__ref_x_ray_0__s42.mp4,8,120,0.307828845349553,0.5016426769518687,0.4747589162082123,0.5861991009871089
dualforce_dcg_w6|05_effect_v3__dai|927e2568e4,GEN:dualforce_dcg_w6:v3:effect:start,polygon_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__polygon_4__ref_x_ray_0__s43.mp4,8,120,0.4178563716173906,0.5280656829024856,0.5154561556795528,0.5702662547517701
dualforce_dcg_w6|05_effect_v3__dai|b2cc06e879,GEN:dualforce_dcg_w6:v3:effect:start,illustration_scene_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__illustration_scene_4__ref_northern_lights_1__s42.mp4,8,120,0.6004819234056611,0.6315858819392819,0.7177145379763459,0.4753392559311908
dualforce_dcg_w6|05_effect_v3__dai|ff75d7d0d6,GEN:dualforce_dcg_w6:v3:effect:start,illustration_scene_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__illustration_scene_4__ref_northern_lights_1__s43.mp4,8,120,0.4966971254481338,0.652771709143922,0.7364970239925923,0.5465700424963306
dualforce_dcg_w6|05_effect_v3__dai|5fd65e4612,GEN:dualforce_dcg_w6:v3:effect:start,money_rain_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__money_rain_1__ref_point_cloud_0__s42.mp4,8,120,0.6365177209457789,1.374383506902895,1.7048492370081283,0.6475873239765875
dualforce_dcg_w6|05_effect_v3__dai|f7f89f65d8,GEN:dualforce_dcg_w6:v3:effect:start,money_rain_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__money_rain_1__ref_point_cloud_0__s43.mp4,8,120,0.6487356778759998,0.7432687474073474,0.6870649357806848,0.9894403386813264
dualforce_dcg_w6|05_effect_v3__dai|6bbe9a9d10,GEN:dualforce_dcg_w6:v3:effect:start,money_rain_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__money_rain_3__ref_live_concert_1__s43.mp4,8,120,0.477560726778248,0.7152653160785113,0.7025847839465628,0.8599627809746132
dualforce_dcg_w6|05_effect_v3__dai|b90743b63d,GEN:dualforce_dcg_w6:v3:effect:start,money_rain_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__money_rain_3__ref_point_cloud_1__s42.mp4,8,120,0.7837720777614252,0.4771589781667962,0.5154648033079826,0.5643126299284911
dualforce_dcg_w6|05_effect_v3__dai|c1ff5c0508,GEN:dualforce_dcg_w6:v3:effect:start,money_rain_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__money_rain_3__ref_point_cloud_1__s43.mp4,8,120,0.8818966650916986,0.4177977502382247,0.4502309646774484,0.6071152094070915
dualforce_dcg_w6|05_effect_v3__dai|dfaee203fa,GEN:dualforce_dcg_w6:v3:effect:start,water_element_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__water_element_4__ref_monstrosity_1__s42.mp4,8,120,0.3407222249616295,0.5770615993373901,0.6496400834500617,0.5359967955457331
dualforce_dcg_w6|05_effect_v3__dai|b419193008,GEN:dualforce_dcg_w6:v3:effect:start,water_element_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-cross__dualforce_dcg_w6_effect_v3__water_element_4__ref_monstrosity_1__s43.mp4,8,120,0.4201018403325185,0.5720275152188243,0.6797477381116072,0.5412333509319831
dualforce_dcg_w6|05_effect_v3__dai|cefafe674d,GEN:dualforce_dcg_w6:v3:effect:start,acid_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__acid_1__ref_acid_0__s42.mp4,8,120,0.4327951204887481,0.6523807929158388,0.7408545959647037,0.7762735818126412
dualforce_dcg_w6|05_effect_v3__dai|2a05bf0736,GEN:dualforce_dcg_w6:v3:effect:start,acid_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__acid_1__ref_acid_0__s43.mp4,8,120,0.4257291040654816,0.7302432825805444,0.8260807555074944,0.7853307907472878
dualforce_dcg_w6|05_effect_v3__dai|f38306fcfc,GEN:dualforce_dcg_w6:v3:effect:start,cotton_cloud_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__cotton_cloud_0__ref_cotton_cloud_1__s43.mp4,8,120,0.5116564421098542,0.2731119221631453,0.2748866282586603,0.9615412170915668
dualforce_dcg_w6|05_effect_v3__dai|046acbff6a,GEN:dualforce_dcg_w6:v3:effect:start,cotton_cloud_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__cotton_cloud_0__ref_cotton_cloud_2__s42.mp4,8,120,0.2440517955112655,0.3212531390792844,0.3645632379373472,0.9703310272933072
dualforce_dcg_w6|05_effect_v3__dai|29d885661d,GEN:dualforce_dcg_w6:v3:effect:start,cotton_cloud_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__cotton_cloud_0__ref_cotton_cloud_2__s43.mp4,8,120,0.3307135562284369,0.3118595481299533,0.3400520839588869,0.9471192675303342
dualforce_dcg_w6|05_effect_v3__dai|d62da49935,GEN:dualforce_dcg_w6:v3:effect:both,display_transition_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__display_transition_1__ref_display_transition_2__s42.mp4,8,113,0.5483264100832053,1.3917460174736105,1.3840528985929397,0.8666560212633301
dualforce_dcg_w6|05_effect_v3__dai|b05f220b08,GEN:dualforce_dcg_w6:v3:effect:both,display_transition_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__display_transition_1__ref_display_transition_2__s43.mp4,8,113,0.54196150346783,1.3902534176766974,1.3357071515798733,0.8153937813484721
dualforce_dcg_w6|05_effect_v3__dai|c16fe2fd58,GEN:dualforce_dcg_w6:v3:effect:start,acid_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__acid_0__ref_acid_1__s42.mp4,8,120,0.3070558889674522,0.5199640263460068,0.5708518189989122,0.8384530000935849
dualforce_dcg_w6|05_effect_v3__dai|7a350024cf,GEN:dualforce_dcg_w6:v3:effect:start,acid_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__acid_0__ref_acid_1__s43.mp4,8,120,0.3378176574433211,0.5028529706942694,0.5465021450161023,0.8493910844598312
dualforce_dcg_w6|05_effect_v3__dai|634dd0f9e8,GEN:dualforce_dcg_w6:v3:effect:both,flying_cam_transition_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__flying_cam_transition_4__ref_flying_cam_transition_1__s43.mp4,8,113,0.6512429502648809,0.7684428768299908,0.7974046051770936,1.1295123395003863
dualforce_dcg_w6|05_effect_v3__dai|ac30ec86c8,GEN:dualforce_dcg_w6:v3:effect:both,flying_cam_transition_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__flying_cam_transition_4__ref_flying_cam_transition_2__s42.mp4,8,113,0.6261671419964572,0.8547605156587236,0.8985441716286364,1.129877106006984
dualforce_dcg_w6|05_effect_v3__dai|1cf85e3f3c,GEN:dualforce_dcg_w6:v3:effect:both,flying_cam_transition_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__flying_cam_transition_4__ref_flying_cam_transition_2__s43.mp4,8,113,0.4464849868744314,0.8331900563702835,0.8339222972650825,1.1251685175219504
dualforce_dcg_w6|05_effect_v3__dai|905f62d523,GEN:dualforce_dcg_w6:v3:effect:both,firelava_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__firelava_4__ref_firelava_0__s43.mp4,8,113,0.5672385314871193,0.7021950677566419,0.8153754104335209,0.9555530659087988
dualforce_dcg_w6|05_effect_v3__dai|2d7fd52732,GEN:dualforce_dcg_w6:v3:effect:both,firelava_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__firelava_4__ref_firelava_1__s42.mp4,8,113,0.619110589887216,0.6505354314450139,0.7120667971585826,0.9567603345421402
dualforce_dcg_w6|05_effect_v3__dai|d39a0d3d3c,GEN:dualforce_dcg_w6:v3:effect:both,firelava_4,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__firelava_4__ref_firelava_1__s43.mp4,8,113,0.576513968608467,0.7063246410586419,0.763208631851741,0.9536159483238328
dualforce_dcg_w6|05_effect_v3__dai|8b370319ec,GEN:dualforce_dcg_w6:v3:effect:start,explosion_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__explosion_0__ref_explosion_1__s42.mp4,8,120,0.4855496417100038,0.9761091719199528,0.995935827463891,0.6141799434084011
dualforce_dcg_w6|05_effect_v3__dai|6b034c4585,GEN:dualforce_dcg_w6:v3:effect:start,explosion_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__explosion_0__ref_explosion_1__s43.mp4,8,120,0.4704327525603426,0.8914096835326155,0.9891551739962712,0.7120724797528817
dualforce_dcg_w6|05_effect_v3__dai|16b2da399b,GEN:dualforce_dcg_w6:v3:effect:start,explosion_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__explosion_1__ref_explosion_0__s42.mp4,8,120,0.6463190151011038,0.6805962212137295,0.6830841027387216,1.0656604417553155
dualforce_dcg_w6|05_effect_v3__dai|cae562cb33,GEN:dualforce_dcg_w6:v3:effect:start,explosion_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__explosion_1__ref_explosion_0__s43.mp4,8,120,0.5827784115602985,0.9690679025369384,1.1147188728904307,0.9185696432391988
dualforce_dcg_w6|05_effect_v3__dai|7131ff9a64,GEN:dualforce_dcg_w6:v3:effect:start,glitch_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__glitch_0__ref_glitch_1__s42.mp4,8,120,0.542031708514211,0.7135529800188884,0.8099793870092061,0.6487820085125383
dualforce_dcg_w6|05_effect_v3__dai|fd127611f6,GEN:dualforce_dcg_w6:v3:effect:start,glitch_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__glitch_0__ref_glitch_1__s43.mp4,8,120,0.4286690546531029,0.554558002400837,0.6111750507913475,0.6398108286449335
dualforce_dcg_w6|05_effect_v3__dai|bdcb8d262b,GEN:dualforce_dcg_w6:v3:effect:start,glitch_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__glitch_1__ref_glitch_0__s42.mp4,8,120,0.3195117158229414,0.4181968620521287,0.4387921695592081,0.4765976236446248
dualforce_dcg_w6|05_effect_v3__dai|ba042d888b,GEN:dualforce_dcg_w6:v3:effect:start,glitch_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__glitch_1__ref_glitch_0__s43.mp4,8,120,0.4376173727493593,0.5429172753827276,0.5685603415113167,0.4560097699757321
dualforce_dcg_w6|05_effect_v3__dai|866276f846,GEN:dualforce_dcg_w6:v3:effect:start,live_concert_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__live_concert_0__ref_live_concert_1__s43.mp4,8,120,0.5361417329262981,0.7703128923748167,0.7992336380691774,0.9224045009460664
dualforce_dcg_w6|05_effect_v3__dai|db47eda514,GEN:dualforce_dcg_w6:v3:effect:start,live_concert_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__live_concert_0__ref_live_concert_3__s42.mp4,8,120,0.5805448254600756,0.6573195795371278,0.6172979167364363,1.0952981991369768
dualforce_dcg_w6|05_effect_v3__dai|c1ff06bbc1,GEN:dualforce_dcg_w6:v3:effect:start,live_concert_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__live_concert_0__ref_live_concert_3__s43.mp4,8,120,0.5116463893746921,0.7060069764775719,0.6601458103079554,1.027707786536602
dualforce_dcg_w6|05_effect_v3__dai|4616c1138e,GEN:dualforce_dcg_w6:v3:effect:both,melt_transition_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__melt_transition_2__ref_melt_transition_1__s43.mp4,8,113,0.5029581829749143,0.6979163248104914,0.708278040335461,0.7675696352549483
dualforce_dcg_w6|05_effect_v3__dai|0572a1f4d7,GEN:dualforce_dcg_w6:v3:effect:both,melt_transition_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__melt_transition_2__ref_melt_transition_3__s42.mp4,8,113,0.633251252877947,0.4606022372217349,0.4386045332288266,0.7680371158788043
dualforce_dcg_w6|05_effect_v3__dai|fde5918d10,GEN:dualforce_dcg_w6:v3:effect:both,melt_transition_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__melt_transition_2__ref_melt_transition_3__s43.mp4,8,113,0.6537553843149309,0.4958221161638882,0.5354905150216851,0.7686641976869787
dualforce_dcg_w6|05_effect_v3__dai|a23d206b98,GEN:dualforce_dcg_w6:v3:effect:start,luminous_gaze_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__luminous_gaze_3__ref_luminous_gaze_0__s43.mp4,8,120,0.494061949276946,0.3181116264915008,0.3190632974282659,1.383085137888148
dualforce_dcg_w6|05_effect_v3__dai|1614b99917,GEN:dualforce_dcg_w6:v3:effect:start,luminous_gaze_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__luminous_gaze_3__ref_luminous_gaze_1__s42.mp4,8,120,0.3906312478064258,0.6725553811125488,0.678231410176163,1.0000278509501723
dualforce_dcg_w6|05_effect_v3__dai|609adfc69d,GEN:dualforce_dcg_w6:v3:effect:start,luminous_gaze_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__luminous_gaze_3__ref_luminous_gaze_1__s43.mp4,8,120,0.6045699476639019,0.4619720106234584,0.4455617545665539,0.8955917013369648
dualforce_dcg_w6|05_effect_v3__dai|493bdd3068,GEN:dualforce_dcg_w6:v3:effect:start,point_cloud_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__point_cloud_1__ref_point_cloud_0__s42.mp4,8,120,0.501701427438634,0.3234079401876147,0.2917135784902415,0.8214466851268842
dualforce_dcg_w6|05_effect_v3__dai|94a3cb65a6,GEN:dualforce_dcg_w6:v3:effect:start,point_cloud_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__point_cloud_1__ref_point_cloud_0__s43.mp4,8,120,0.7964555249477523,0.2351299767242115,0.2349702002645174,1.7273063301433915
dualforce_dcg_w6|05_effect_v3__dai|d8d093e732,GEN:dualforce_dcg_w6:v3:effect:both,raven_transition_2,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__raven_transition_2__ref_raven_transition_0__s43.mp4,8,113,0.4792266808238354,0.7041345021572022,0.779443216078733,1.020105261224371
dualforce_dcg_w6|05_effect_v3__dai|23423ca6e3,GEN:dualforce_dcg_w6:v3:effect:start,saint_glow_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__saint_glow_3__ref_saint_glow_0__s43.mp4,8,120,0.541743713301075,0.6269204610390916,0.6474743134512503,0.5062418561589009
dualforce_dcg_w6|05_effect_v3__dai|742c36e815,GEN:dualforce_dcg_w6:v3:effect:start,saint_glow_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__saint_glow_3__ref_saint_glow_1__s42.mp4,8,120,0.5701527333264229,0.5914328103040435,0.5870514859262852,0.5262062557250816
dualforce_dcg_w6|05_effect_v3__dai|0f9f3a5eb8,GEN:dualforce_dcg_w6:v3:effect:start,saint_glow_3,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__saint_glow_3__ref_saint_glow_1__s43.mp4,8,120,0.5635490305353785,0.6821112652071983,0.7242760786143895,0.4947851301037845
dualforce_dcg_w6|05_effect_v3__dai|feefc096ef,GEN:dualforce_dcg_w6:v3:effect:start,monstrosity_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__monstrosity_0__ref_monstrosity_1__s42.mp4,8,120,0.2760302174533557,0.6424805089245952,0.6652211321997668,0.4947613513562532
dualforce_dcg_w6|05_effect_v3__dai|5e9d1886f1,GEN:dualforce_dcg_w6:v3:effect:start,monstrosity_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__monstrosity_0__ref_monstrosity_1__s43.mp4,8,120,0.2699754864118595,0.5613949436633677,0.6051927313969595,0.6404651309421964
dualforce_dcg_w6|05_effect_v3__dai|106cf72755,GEN:dualforce_dcg_w6:v3:effect:start,northern_lights_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__northern_lights_0__ref_northern_lights_1__s42.mp4,8,120,0.3831170423810415,0.7396619362993698,0.7876991891020648,0.7821512296330906
dualforce_dcg_w6|05_effect_v3__dai|d70225e617,GEN:dualforce_dcg_w6:v3:effect:start,northern_lights_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__northern_lights_0__ref_northern_lights_1__s43.mp4,8,120,0.3598972607405877,0.8137342701782906,0.8893320294938449,0.8207303090899352
dualforce_dcg_w6|05_effect_v3__dai|718b32927a,GEN:dualforce_dcg_w6:v3:effect:start,northern_lights_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__northern_lights_1__ref_northern_lights_0__s42.mp4,8,120,0.2782030421335493,0.4415804267216405,0.4799251623144381,0.748616946366877
dualforce_dcg_w6|05_effect_v3__dai|6c9134a729,GEN:dualforce_dcg_w6:v3:effect:start,northern_lights_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__northern_lights_1__ref_northern_lights_0__s43.mp4,8,120,0.387687112964616,0.5848043955739292,0.639451812300329,0.6780041026343054
dualforce_dcg_w6|05_effect_v3__dai|08d86f62b6,GEN:dualforce_dcg_w6:v3:effect:start,point_cloud_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__point_cloud_0__ref_point_cloud_1__s42.mp4,8,120,0.4960372950434919,0.3435198477477502,0.343722064773549,0.408320850385111
dualforce_dcg_w6|05_effect_v3__dai|41cbd77918,GEN:dualforce_dcg_w6:v3:effect:start,point_cloud_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__point_cloud_0__ref_point_cloud_1__s43.mp4,8,120,0.5319713329704354,0.5676650699035672,0.6208909246639507,0.3610913170351894
dualforce_dcg_w6|05_effect_v3__dai|e998970220,GEN:dualforce_dcg_w6:v3:effect:start,x_ray_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__x_ray_0__ref_x_ray_1__s42.mp4,8,120,0.4614425917579998,0.4415372131107906,0.4877269837197332,0.9300073587414552
dualforce_dcg_w6|05_effect_v3__dai|65ce7c9808,GEN:dualforce_dcg_w6:v3:effect:start,x_ray_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__x_ray_0__ref_x_ray_1__s43.mp4,8,120,0.3971253913002821,0.4130971354992366,0.4465283853116302,0.9603233299236196
dualforce_dcg_w6|05_effect_v3__dai|d0649585f1,GEN:dualforce_dcg_w6:v3:effect:start,x_ray_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__x_ray_1__ref_x_ray_0__s42.mp4,8,120,0.4203169846951606,0.3853628357899871,0.3979478120516664,1.090316917694403
dualforce_dcg_w6|05_effect_v3__dai|729bc4424f,GEN:dualforce_dcg_w6:v3:effect:start,x_ray_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__x_ray_1__ref_x_ray_0__s43.mp4,8,120,0.3891105971288098,0.4942157909979261,0.5370127220207424,0.9493568927686834
dualforce_dcg_w6|05_effect_v3__dai|448e1d0b96,GEN:dualforce_dcg_w6:v3:effect:start,train_rush_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__train_rush_0__ref_train_rush_1__s42.mp4,8,120,0.5775890937476895,0.7751638497035539,0.8531586968271733,1.1351470855932908
dualforce_dcg_w6|05_effect_v3__dai|a61b7d7de7,GEN:dualforce_dcg_w6:v3:effect:start,train_rush_0,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__train_rush_0__ref_train_rush_1__s43.mp4,8,120,0.4947275230311454,1.070719027291485,1.2391441463827593,0.721766980354855
dualforce_dcg_w6|05_effect_v3__dai|1c5db1a27e,GEN:dualforce_dcg_w6:v3:effect:start,train_rush_1,store/gens/032_dualforce_dcg_w6/05_effect_v3__dai/videos/G-zs-same__dualforce_dcg_w6_effect_v3__train_rush_1__ref_train_rush_0__s42.mp4,8,120,0.3968225111502805,2.5576970003747195,2.9677965670018858,0.6977732913899026
